Producto;Precio;Imagen
Jamón cocido Puente de Ronda 200 grs;$2.800,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Puente de Ronda 200 grs_3.jpg
Leberwurst Paladini 250 g.;$3.029,00;D:/python/scrapling/imagenes_productos_carrefour\Leberwurst Paladini 250 g_6.jpg
Jamón cocido Lario feteado 150 g.;$3.290,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Lario feteado 150 g_0.jpg
Mortadela Paladini mini 300 g.;$3.290,00;D:/python/scrapling/imagenes_productos_carrefour\Mortadela Paladini mini 300 g_9.jpg
Jamón cocido feteado Bulnez 150 grs;$3.400,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido feteado Bulnez 150 grs_1.jpg
Lomito feteado 150 g.;$3.610,00;D:/python/scrapling/imagenes_productos_carrefour\Lomito feteado 150 g_8.jpg
Lomo de cerdo feteado Paladini 120 g.;$4.020,00;D:/python/scrapling/imagenes_productos_carrefour\Lomo de cerdo feteado Paladini 120 g_11.jpg
Jamón cocido Paladini bajo sodio 150 g.;$4.899,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Paladini bajo sodio 150 g_5.jpg
Jamón crudo feteado El Artesano 100 g.;$5.140,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón crudo feteado El Artesano 100 g_15.jpg
Salame tipo milán Lario picado fino feteado 150 g.;$5.490,00;D:/python/scrapling/imagenes_productos_carrefour\Salame tipo milán Lario picado fino fete_10.jpg
