Producto;Precio;Imagen
Harina de trigo Morixe 000 1 kg.;$649,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 000 1 kg_1.jpg
Harina de Trigo 000 Caserita x 1 kg;$899,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de Trigo 000 Caserita x 1 kg_5.jpg
Harina leudante Bulnez 1 kg;$1.172,08;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Bulnez 1 kg_3.jpg
Harina de trigo 0000 Chacabuco 1 kg.;$1.289,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo 0000 Chacabuco 1 kg_7.jpg
Avena instantanea Carrefour Classic pouch 300 g.;$1.292,70;D:/python/scrapling/imagenes_productos_carrefour\Avena instantanea Carrefour Classic pouc_14.jpg
Harina de trigo Morixe 0000 1 kg.;$1.369,00;D:/python/scrapling/imagenes_productos_carrefour\Harina de trigo Morixe 0000 1 kg_4.jpg
Harina leudante Chacabuco 1 kg;$1.479,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Chacabuco 1 kg_8.jpg
Polenta instantánea Presto Pronta bolsa 730 g.;$1.490,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta bolsa _0.jpg
Polenta instantánea Presto Pronta en bolsa 490 g.;$1.599,00;D:/python/scrapling/imagenes_productos_carrefour\Polenta instantánea Presto Pronta en bol_12.jpg
Harina leudante Pureza con vitamina D 1 kg.;$1.800,00;D:/python/scrapling/imagenes_productos_carrefour\Harina leudante Pureza con vitamina D 1 _11.jpg
