Producto;Precio;Imagen
Limpiador multiuso Multimax para diluir lavanda (rinde 5 litros) 150 ml.;$1.461,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador multiuso Multimax para diluir _4.jpg
Limpiador Vidrios y Multiuso Cif Expert Doypack 450 ml;$1.879,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Vidrios y Multiuso Cif Expert _1.jpg
Limpiador líquido Procenex vidrios repuesto económico 420 ml;$2.150,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex vidrios repue_13.jpg
Limpiador Multisuperficies Cif Original Ultra Brillo Doypack 380 ml;$2.481,75;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Multisuperficies Cif Original _14.jpg
Limpiador líquido aromatizante Poett frescura de lavanda 900 ml.;$2.585,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett fre_3.jpg
Limpiador líquido aromatizante Poett flores de primavera 900 ml.;$2.585,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido aromatizante Poett flo_12.jpg
Limpiador Cif repuesto pisos plastificados 450 cc.;$3.469,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador Cif repuesto pisos plastificad_10.jpg
Lustramuebles en aerosol Carrefour Expert 340 ml;$3.490,00;D:/python/scrapling/imagenes_productos_carrefour\Lustramuebles en aerosol Carrefour Exper_9.jpg
Cera Líquida Pisos Autobrillo Ceramicol Incoloro Repuesto 450 ml;$3.659,00;D:/python/scrapling/imagenes_productos_carrefour\Cera Líquida Pisos Autobrillo Ceramicol _15.jpg
Limpiador líquido Procenex pisos lavanda 1.8 l.;$4.200,00;D:/python/scrapling/imagenes_productos_carrefour\Limpiador líquido Procenex pisos lavanda_0.jpg
