Producto;Precio;Imagen
Copos de maiz Granix 160 g.;$1.575,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maiz Granix 160 g_3.jpg
Copos de maíz 3 Arroyos azucarados bolsa 200 g.;$1.659,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maíz 3 Arroyos azucarados bolsa_5.jpg
Aritos de cereal frutado Granix bolsa 130 g.;$1.779,00;D:/python/scrapling/imagenes_productos_carrefour\Aritos de cereal frutado Granix bolsa 13_14.jpg
Aritos de cereal 3 Arroyos frutado bolsa 160 g.;$1.899,00;D:/python/scrapling/imagenes_productos_carrefour\Aritos de cereal 3 Arroyos frutado bolsa_4.jpg
Almohaditas rellenas Molino Ala de frutilla 90 g.;$1.940,00;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas Molino Ala de fruti_7.jpg
Almohaditas rellenas Molinos Ala cacao y vainilla 90 g.;$1.940,00;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas Molinos Ala cacao y_11.jpg
Copos de maíz 3 Arroyos bolsa 400 g.;$1.955,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maíz 3 Arroyos bolsa 400 g_0.jpg
Cereal copita con chocolate Carrefour Classic sin gluten 200 grs;$2.047,50;D:/python/scrapling/imagenes_productos_carrefour\Cereal copita con chocolate Carrefour Cl_2.jpg
Cereal anillos frutales Carrefour Classic en gluten 200 grs;$2.047,50;D:/python/scrapling/imagenes_productos_carrefour\Cereal anillos frutales Carrefour Classi_12.jpg
Almohaditas rellenas de chocolate Carrefour Classic 180 grs;$2.434,60;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas de chocolate Carref_13.jpg
