Producto;Precio;Imagen
Copos de maíz 3 Arroyos en bolsa 150 g.;$980,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maíz 3 Arroyos en bolsa 150 g_13.jpg
Aritos de cereal 3 Arroyos frutado bolsa 160 g.;$1.429,00;D:/python/scrapling/imagenes_productos_carrefour\Aritos de cereal 3 Arroyos frutado bolsa_4.jpg
Copos de maíz 3 Arroyos azucarados bolsa 200 g.;$1.570,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maíz 3 Arroyos azucarados bolsa_3.jpg
Copos de maíz 3 Arroyos bolsa 400 g.;$1.699,00;D:/python/scrapling/imagenes_productos_carrefour\Copos de maíz 3 Arroyos bolsa 400 g_0.jpg
Cereal copita con chocolate Carrefour Classic sin gluten 200 grs;$1.865,50;D:/python/scrapling/imagenes_productos_carrefour\Cereal copita con chocolate Carrefour Cl_2.jpg
Cereal anillos frutales Carrefour Classic en gluten 200 grs;$1.865,50;D:/python/scrapling/imagenes_productos_carrefour\Cereal anillos frutales Carrefour Classi_9.jpg
Almohaditas rellenas Molino Ala de frutilla 90 g.;$1.880,00;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas Molino Ala de fruti_1.jpg
Almohaditas rellenas Molinos Ala cacao y vainilla 90 g.;$1.880,00;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas Molinos Ala cacao y_5.jpg
Almohaditas rellenas de chocolate Carrefour Classic 180 grs;$2.716,60;D:/python/scrapling/imagenes_productos_carrefour\Almohaditas rellenas de chocolate Carref_11.jpg
Nesfit Cereal Sin Azúcar 220 grs;$2.805,00;D:/python/scrapling/imagenes_productos_carrefour\Nesfit Cereal Sin Azúcar 220 grs_10.jpg
