Producto;Precio;Imagen
Aperitivo sin alcohol Serrano Terma Cero 1,35 lts;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Serrano Terma Cero_5.jpg
Aperitivo sin alcohol Pomelo Terma Cero 1,35 lts;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Pomelo Terma Cero _10.jpg
Aperitivo sin alcohol Limón Terma Cero 1,35 lts;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Limón Terma Cero 1_11.jpg
Aperitivo sin alcohol Patagónico Terma Cero 1,35 lts;$2.025,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Patagónico Terma C_15.jpg
Aperitivo sin alcohol Gancia americano 0% en lata 473 ml;$2.399,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Gancia americano 0_3.jpg
Aperitivo sin alcohol Limón Terma Light 1,75 lts;$3.149,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Limón Terma Light _6.jpg
Aperitivo sin alcohol Serrano Terma 1,7 lts;$3.149,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Serrano Terma 17 l_7.jpg
Aperitivo sin alcohol Pomelo Rosado Terma 1,75 lts;$3.149,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo sin alcohol Pomelo Rosado Term_12.jpg
Vermouth Carpano Rosso 950 cc.;$6.889,35;D:/python/scrapling/imagenes_productos_carrefour\Vermouth Carpano Rosso 950 cc_9.jpg
Aperitivo americano Gancia en botella 950 ml;$8.689,00;D:/python/scrapling/imagenes_productos_carrefour\Aperitivo americano Gancia en botella 95_1.jpg
