Producto;Precio;Imagen
Leberwurst Paladini 250 g.;$2.190,00;D:/python/scrapling/imagenes_productos_carrefour\Leberwurst Paladini 250 g_8.jpg
Jamón cocido feteado Bulnez 150 grs;$2.210,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido feteado Bulnez 150 grs_1.jpg
Jamón cocido Lario feteado 150 g.;$2.600,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Lario feteado 150 g_0.jpg
Lomo de cerdo feteado Paladini 120 g.;$3.090,00;D:/python/scrapling/imagenes_productos_carrefour\Lomo de cerdo feteado Paladini 120 g_11.jpg
Lomito feteado 150 g.;$3.610,00;D:/python/scrapling/imagenes_productos_carrefour\Lomito feteado 150 g_9.jpg
Salame tipo milán Lario picado fino feteado 150 g.;$4.390,00;D:/python/scrapling/imagenes_productos_carrefour\Salame tipo milán Lario picado fino fete_12.jpg
Mortadela Paladini mini 300 g.;$4.399,00;D:/python/scrapling/imagenes_productos_carrefour\Mortadela Paladini mini 300 g_10.jpg
Jamón cocido Paladini bajo sodio 150 g.;$4.899,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Paladini bajo sodio 150 g_6.jpg
Jamón cocido feteado Paladini 200 g.;$5.490,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido feteado Paladini 200 g_5.jpg
Jamón cocido Puente de Ronda 200 grs;$5.790,00;D:/python/scrapling/imagenes_productos_carrefour\Jamón cocido Puente de Ronda 200 grs_2.jpg
