Producto;Precio;Imagen
Barritas De Cereal Yogurt Frutilla Light Cereal Mix 26gr;$1.129,00;D:/python/scrapling/imagenes_productos_chango\Barritas De Cereal Yogurt Frutilla Light_18.jpg
Aritos De Cereal Frutados 3 Arroyos 160gr;$1.429,00;D:/python/scrapling/imagenes_productos_chango\Aritos De Cereal Frutados 3 Arroyos 160g_13.jpg
Cereal Check Bastoncitos Integrales De Salvado 250 G;$1.499,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Bastoncitos Integrales De S_15.jpg
Cereal Check Ositos Azucarados 200 G;$1.574,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Ositos Azucarados 200 G_20.jpg
Copos De Maíz Granix 160gr;$1.699,00;D:/python/scrapling/imagenes_productos_chango\Copos De Maíz Granix 160gr_9.jpg
Cereal Bolitas Check Chocolate 200 G;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Cereal Bolitas Check Chocolate 200 G_0.jpg
Cereal Azucarado Skarchitos 240 Gr;$1.729,00;D:/python/scrapling/imagenes_productos_chango\Cereal Azucarado Skarchitos 240 Gr_5.jpg
Cereal Check Anillos De Colores Frutal 200 G;$1.799,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Anillos De Colores Frutal 2_1.jpg
Cereales Formis Estrellas Sabor Frutal 145 G;$2.059,00;D:/python/scrapling/imagenes_productos_chango\Cereales Formis Estrellas Sabor Frutal 1_21.jpg
Barra Proteica Integra De Maní Chocolate 45 G;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Barra Proteica Integra De Maní Chocolate_17.jpg
