Producto;Precio;Imagen
Barritas De Cereal Yogurt Frutilla Light Cereal Mix 26gr;$1.129,00;D:/python/scrapling/imagenes_productos_chango\Barritas De Cereal Yogurt Frutilla Light_16.jpg
Copos De Maíz Granix 160gr;$1.274,25;D:/python/scrapling/imagenes_productos_chango\Copos De Maíz Granix 160gr_11.jpg
Cereal Azucarado Skarchitos 240 Gr;$1.296,75;D:/python/scrapling/imagenes_productos_chango\Cereal Azucarado Skarchitos 240 Gr_5.jpg
Aritos De Cereal Frutados 3 Arroyos 160gr;$1.429,00;D:/python/scrapling/imagenes_productos_chango\Aritos De Cereal Frutados 3 Arroyos 160g_12.jpg
Cereal Bolitas Check Chocolate 200 G;$1.799,00;D:/python/scrapling/imagenes_productos_chango\Cereal Bolitas Check Chocolate 200 G_0.jpg
Copos De Cereal Granix 400 Gr;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Copos De Cereal Granix 400 Gr_3.jpg
Cereal Avena Y Trigo Con Frutilla Granix 180 Gr;$1.874,25;D:/python/scrapling/imagenes_productos_chango\Cereal Avena Y Trigo Con Frutilla Granix_9.jpg
Cereal Check Bastoncitos Integrales De Salvado 250 G;$1.999,00;D:/python/scrapling/imagenes_productos_chango\Cereal Check Bastoncitos Integrales De S_15.jpg
Cereales Formis Estrellas Sabor Frutal 145 G;$2.059,00;D:/python/scrapling/imagenes_productos_chango\Cereales Formis Estrellas Sabor Frutal 1_20.jpg
Barra Proteica Integra De Maní Chocolate 45 G;$2.299,00;D:/python/scrapling/imagenes_productos_chango\Barra Proteica Integra De Maní Chocolate_19.jpg
