Producto;Precio;Imagen
Cereales Naturitos Granix Sabor Frutos Rojos 90 G;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Cereales Naturitos Granix Sabor Frutos R_13.jpg
Cereales Naturitos Granix Sabor Dulce De Leche 90 G;$1.499,00;D:/python/scrapling/imagenes_productos_chango\Cereales Naturitos Granix Sabor Dulce De_20.jpg
Aritos Frutales Granix 130gr;$1.549,00;D:/python/scrapling/imagenes_productos_chango\Aritos Frutales Granix 130gr_19.jpg
Copos De Maíz Granix Tradicionales 160 G;$1.699,00;D:/python/scrapling/imagenes_productos_chango\Copos De Maíz Granix Tradicionales 160 G_22.jpg
Cereal Bolitas Check Chocolate 200 G;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Cereal Bolitas Check Chocolate 200 G_0.jpg
Cereal Check Ositos Azucarados 200 G;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Ositos Azucarados 200 G_15.jpg
Cereal Check Bastoncitos Integrales De Salvado 250 G;$1.724,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Bastoncitos Integrales De S_16.jpg
Cereal Azucarado Skarchitos 240 Gr;$1.729,00;D:/python/scrapling/imagenes_productos_chango\Cereal Azucarado Skarchitos 240 Gr_5.jpg
Fibra Total Copos Integrales Con Pasas Granix 200gr;$1.799,00;D:/python/scrapling/imagenes_productos_chango\Fibra Total Copos Integrales Con Pasas G_14.jpg
Cereal Check Anillos De Colores Frutal 200 G;$1.799,25;D:/python/scrapling/imagenes_productos_chango\Cereal Check Anillos De Colores Frutal 2_1.jpg
