Producto;Precio;Imagen
Palitos Aliada Salados 120 G;$1.289,00;D:/python/scrapling/imagenes_productos_chango\Palitos Aliada Salados 120 G_4.jpg
Galletita Jamon Saladix 100 Gr;$1.569,00;D:/python/scrapling/imagenes_productos_chango\Galletita Jamon Saladix 100 Gr_8.jpg
Galletita Pizza Saladix 100 Gr;$1.569,00;D:/python/scrapling/imagenes_productos_chango\Galletita Pizza Saladix 100 Gr_10.jpg
Palitos Krachitos Salados 110g;$1.809,00;D:/python/scrapling/imagenes_productos_chango\Palitos Krachitos Salados 110g_3.jpg
Papas Fritas Quento Queso Crema Y Ciboulette 82 G;$2.639,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Queso Crema Y Ciboul_7.jpg
Papas Fritas Quento Jamón Serrano 82 G;$2.639,00;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Quento Jamón Serrano 82 G_21.jpg
Galletita Club Social Sabor Original 144gr;$2.999,00;D:/python/scrapling/imagenes_productos_chango\Galletita Club Social Sabor Original 144_12.jpg
Papas Fritas Tubo Aliada Sabor Original 140 G;$2.999,25;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Tubo Aliada Sabor Original _5.jpg
Papas Fritas Tubo Aliada Sabor Crema Y Cebolla 140 G;$2.999,25;D:/python/scrapling/imagenes_productos_chango\Papas Fritas Tubo Aliada Sabor Crema Y C_22.jpg
Galletitas Snacks Kesitas Queso 250 G;$3.239,00;D:/python/scrapling/imagenes_productos_chango\Galletitas Snacks Kesitas Queso 250 G_15.jpg
