Producto;Precio;Imagen
Cereal Aritos Frutados Julicroc x 150 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Cereal Aritos Frutados Julicroc x 150 g.jpg
Cereal Bolitas de Chocolate Julicroc x 150 g.;$ 1.250;D:/python/scrapling/imagenes_productos_laanonima\Cereal Bolitas de Chocolate Julicroc x 1.jpg
Barrita Vegana Brownie Laddu Bar x 30 g.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Barrita Vegana Brownie Laddu Bar x 30 g.jpg
Barrita Vegana Choco Naranja Laddu Bar x 30 g.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Barrita Vegana Choco Naranja Laddu Bar x.jpg
Papas Fritas Sabor Cheddar Julicroc x 70 g.;$ 1.800;D:/python/scrapling/imagenes_productos_laanonima\Papas Fritas Sabor Cheddar Julicroc x 70.jpg
Almohaditas Rellena de Avellana sin Tacc Snuks x 90 g.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Almohaditas Rellena de Avellana sin Tacc.jpg
Almohaditas Rellena de Frutilla sin Tacc Snuks x 90 g.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Almohaditas Rellena de Frutilla sin Tacc.jpg
Harina de Arroz s/Gluten Dos Hermanos x 500 g.;$ 2.000;D:/python/scrapling/imagenes_productos_laanonima\Harina de Arroz sGluten Dos Hermanos x 5.jpg
Galletitas sabor Frutilla sin Tacc Smams x 105 g.;$ 2.100;D:/python/scrapling/imagenes_productos_laanonima\Galletitas sabor Frutilla sin Tacc Smams.jpg
Galletitas Rellenas Vainilla Smams x 105 g.;$ 2.100;D:/python/scrapling/imagenes_productos_laanonima\Galletitas Rellenas Vainilla Smams x 105.jpg
