Producto;Precio;Imagen
Pulpa de Manzana Pouch Zummy x 110 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de Manzana Pouch Zummy x 110 g_4.jpg
Pulpa de Ciruela Desecada Pouch Zummy x 110 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Pulpa de Ciruela Desecada Pouch Zummy x _5.jpg
Pulpa Mix Frutal Pouch Zummy x 110 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Pulpa Mix Frutal Pouch Zummy x 110 g_6.jpg
Formula Lactea LV Etapa 2 Profutura Nutrilón x 200 cc.;$ 2.950;D:/python/scrapling/imagenes_productos_laanonima\Formula Lactea LV Etapa 2 Profutura Nutr_21.jpg
Formula Láctea LV Etapa 1 Profutura Nutrilón x 200 cc.;$ 3.100;D:/python/scrapling/imagenes_productos_laanonima\Formula Láctea LV Etapa 1 Profutura Nutr_7.jpg
NESTUM® Trigo y Miel x 225gr;$ 7.050;D:/python/scrapling/imagenes_productos_laanonima\NESTUM Trigo y Miel x 225gr_11.jpg
NESTUM® sabor Banana x 225gr;$ 7.050;D:/python/scrapling/imagenes_productos_laanonima\NESTUM sabor Banana x 225gr_13.jpg
NESTUM® Arroz x 225gr;$ 7.250;D:/python/scrapling/imagenes_productos_laanonima\NESTUM Arroz x 225gr_12.jpg
NESTUM® Multicereal x 500gr;$ 12.200;D:/python/scrapling/imagenes_productos_laanonima\NESTUM Multicereal x 500gr_9.jpg
NIDO® 4 PREBIO 3 Leche en Polvo x 800gr;$ 19.200;D:/python/scrapling/imagenes_productos_laanonima\NIDO 4 PREBIO 3 Leche en Polvo x 800gr_1.jpg
