Producto;Precio;Fecha;Imagen
Cerveza 1890 Lata x 473 cc.;$ 1.650,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_1890_Lata_x_473_cc.jpg
Cerveza Lager Lata Amstel x 473 cc.;$ 1.820,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Lager_Lata_Amstel_x_473_cc.jpg
Cerveza Lata Lager Pampa Brewing x 473 cc.;$ 2.015,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Lata_Lager_Pampa_Brewing_x_473_cc.jpg
Cerveza Lata Honey Pampa Brewing x 473 cc.;$ 2.015,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Lata_Honey_Pampa_Brewing_x_473_cc.jpg
Cerveza Lata Dorada Pampeana Pampa Brewing x 473 cc.;$ 2.015,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Lata_Dorada_Pampeana_Pampa_Brewing_x_473_cc.jpg
Cerveza Imperial Lata x 473 cc.;$ 2.047,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Imperial_Lata_x_473_cc.jpg
Cerveza Golden Lata Imperial x 473 cc.;$ 2.047,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Golden_Lata_Imperial_x_473_cc.jpg
Cerveza Rubia Sin Alcohol Jjoo Lata Corona x 330 cc.;$ 2.250,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Rubia_Sin_Alcohol_Jjoo_Lata_Corona_x_330_cc.jpg
Cerveza Lata Amstel x 710 cc.;$ 2.600,00;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Lata_Amstel_x_710_cc.jpg
Cerveza Schneider Lata x 473 cc.;$ 2.650;2026-07-19 12:31:14;d:/proyecto_supermercados_paginaweb/images/laanonima\Cerveza_Schneider_Lata_x_473_cc.jpg
