Producto;Precio;Imagen
Queso Rallado La Quesera x 40 g.;$ 970;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 40 g.jpg
Aderezo Rallado Sabor Queso Best x 40 g.;$ 1.050;D:/python/scrapling/imagenes_productos_laanonima\Aderezo Rallado Sabor Queso Best x 40 g.jpg
Queso Rallado Reggianito La Serenísima x 35 g.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito La Serenísima x.jpg
Queso Rallado La Quesera x 100 g.;$ 2.200;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 100 g.jpg
Queso Rallado La Paulina x 40 g.;$ 2.400;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Paulina x 40 g.jpg
Queso Cheddar En Fetas x 8 Un. Tonadita x 120 g.;$ 2.950;D:/python/scrapling/imagenes_productos_laanonima\Queso Cheddar En Fetas x 8 Un Tonadita x.jpg
Queso Provolone En Fetas x 8 Un. Tonadita x 120 g.;$ 2.950;D:/python/scrapling/imagenes_productos_laanonima\Queso Provolone En Fetas x 8 Un Tonadita.jpg
Queso en Hebras Mini La Paulina x 80 g.;$ 3.050;D:/python/scrapling/imagenes_productos_laanonima\Queso en Hebras Mini La Paulina x 80 g.jpg
Queso de Cerdo Feteado 42 x 200 g.;$ 3.300;D:/python/scrapling/imagenes_productos_laanonima\Queso de Cerdo Feteado 42 x 200 g.jpg
Queso Rallado Reggianito La Serenísima x 70 g.;$ 3.600;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito La Serenísima x.jpg
