Producto;Precio;Imagen
Bebida Energizante Speed x 269 cc.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Bebida Energizante Speed x 269 cc_25.jpg
Bebida Fresh Blue Full Sport x 500 cc.;$ 2.000;D:/python/scrapling/imagenes_productos_laanonima\Bebida Fresh Blue Full Sport x 500 cc_32.jpg
Bebida Uva Powerade x 500 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida Uva Powerade x 500 cc_8.jpg
Bebida de Moras Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Moras Pet Gatorade Sin Azúcar _10.jpg
Bebida de Fresa y Kiwi Pet Gatorade Sin Azúcar x 400 cc.;$ 2.050;D:/python/scrapling/imagenes_productos_laanonima\Bebida de Fresa y Kiwi Pet Gatorade Sin _11.jpg
Powerade Mountain Blast x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Powerade Mountain Blast x 500 cc_2.jpg
Powerade Frutas Tropicales x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Powerade Frutas Tropicales x 500 cc_3.jpg
Bebida Powerade Manzana x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Manzana x 500 cc_12.jpg
Bebida Powerade Naranja x 500 cc.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Bebida Powerade Naranja x 500 cc_36.jpg
Bebida Manzana Suerox x 630 cc.;$ 2.600;D:/python/scrapling/imagenes_productos_laanonima\Bebida Manzana Suerox x 630 cc_0.jpg
