Producto;Precio;Imagen
Espinazo;$3.935;D:/python/scrapling/imagenes_productos_vea\Espinazo_16.jpg
Carne Vacuna Picada Común La Hacienda;$7.789;D:/python/scrapling/imagenes_productos_vea\Carne Vacuna Picada Común La Hacienda_0.jpg
Falda;$7.905;D:/python/scrapling/imagenes_productos_vea\Falda_12.jpg
Azotillo;$8.315;D:/python/scrapling/imagenes_productos_vea\Azotillo_11.jpg
Osobuco Vacuno La Hacienda;$9.065;D:/python/scrapling/imagenes_productos_vea\Osobuco Vacuno La Hacienda_5.jpg
Carnaza Comun La Hacienda;$9.109;D:/python/scrapling/imagenes_productos_vea\Carnaza Comun La Hacienda_1.jpg
Tapa De Bife Novillito Ev Al Vacio;$10.999;D:/python/scrapling/imagenes_productos_vea\Tapa De Bife Novillito Ev Al Vacio_13.jpg
Carne Vacuna Picada Especial La Hacienda;$12.965;D:/python/scrapling/imagenes_productos_vea\Carne Vacuna Picada Especial La Hacienda_2.jpg
Manta Vacuna La Hacienda;$13.859;D:/python/scrapling/imagenes_productos_vea\Manta Vacuna La Hacienda_18.jpg
Milanesa Cuadrada La Hacienda;$14.999;D:/python/scrapling/imagenes_productos_vea\Milanesa Cuadrada La Hacienda_3.jpg
