Producto;Precio;Imagen
Gaseosa Pepsi  Botella 500mlx1;$1.424,25;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 500mlx1_19.jpg
Gaseosa Mirinda Naranja Botella 2,25ltx1;$1.470;D:/python/scrapling/imagenes_productos_vea\Gaseosa Mirinda Naranja Botella 225ltx1_15.jpg
Gaseosa Pepsi  Lata 354ml X 1u;$1.500;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Lata 354ml X 1u_8.jpg
Gaseosa Coca-cola Sabor Original 354 Ml;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Coca-cola Sabor Original 354 Ml_4.jpg
Gaseosa Sprite Lima-limón 354 Ml;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sprite Lima-limón 354 Ml_16.jpg
Gaseosa Sabor Original X 600 Ml Coca-cola;$1.916,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original X 600 Ml Coca-col_5.jpg
Gaseosa 7 Up Sin Azucar 1.5lt;$2.220;D:/python/scrapling/imagenes_productos_vea\Gaseosa 7 Up Sin Azucar 15lt_10.jpg
Gaseosa Paso De Los Toros Pomelo Botella 1,5ltx1;$2.220;D:/python/scrapling/imagenes_productos_vea\Gaseosa Paso De Los Toros Pomelo Botella_11.jpg
Gaseosa Pepsi  Black 1.5lt;$2.220;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Black 15lt_12.jpg
Gaseosa Pepsi  Botella 2 L;$2.500;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 2 L_2.jpg
