Producto;Precio;Imagen
Yogur Sabor Vainilla Firme Semidescremado 120 Grs La Serenisima;$749;D:/python/scrapling/imagenes_productos_vea\Yogur Sabor Vainilla Firme Semidescremad_13.jpg
Yogurt Sabor Frutilla Firme Semidescremado 120 Grs La Serenisima;$749;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Frutilla Firme Semidescrema_17.jpg
Leche Uat Entera Sachet X 1 L Cuisine & Co;$1.750;D:/python/scrapling/imagenes_productos_vea\Leche Uat Entera Sachet X 1 L Cuisine  C_11.jpg
Leche Entera 1 Lts Cuisine & Co;$1.790;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Cuisine  Co_3.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.790;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_4.jpg
Leche Desc Ls Reduc. Lactosa Sachet 1l;$1.925;D:/python/scrapling/imagenes_productos_vea\Leche Desc Ls Reduc Lactosa Sachet 1l_8.jpg
Leche Entera 3% Sachet 1lt La Serenísima;$1.925;D:/python/scrapling/imagenes_productos_vea\Leche Entera 3 Sachet 1lt La Serenísima_15.jpg
Leche Uat Descremada 1l Las Tres Niñas;$1.950;D:/python/scrapling/imagenes_productos_vea\Leche Uat Descremada 1l Las Tres Niñas_6.jpg
Leche Uat Entera Las Tres Niñas 1l;$1.950;D:/python/scrapling/imagenes_productos_vea\Leche Uat Entera Las Tres Niñas 1l_7.jpg
Yogurt Sabor Natural Griego Entero 190 Grs Yogurisimo;$2.105,25;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Natural Griego Entero 190 G_12.jpg
