Producto;Precio;Imagen
JUGO MAROLIO NARANJA 20 GR;$189,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO MAROLIO NARANJA 20 GR.jpg
JUGO NOEL MULTIFRUTA 16 GR;$249,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL MULTIFRUTA 16 GR.jpg
JUGO NOEL LIMONADA 16 GR;$249,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL LIMONADA 16 GR.jpg
JUGO NOEL NARANJA 16 GR;$249,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL NARANJA 16 GR.jpg
JUGO ARCOR MANGO NARANJA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MANGO NARANJA 15 GR.jpg
JUGO ARCOR ANANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR ANANA 15 GR.jpg
JUGO ARCOR NARANJA DULCE 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA DULCE 15 GR.jpg
JUGO ARCOR MULTIFRUTA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MULTIFRUTA 15 GR.jpg
JUGO ARCOR NARANJA DURAZNO 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA DURAZNO 15 GR.jpg
JUGO MOCORETA NARANJA 1,5 LT;$1.939,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO MOCORETA NARANJA 15 LT.jpg
