Producto;Precio;Imagen
CERVEZA ZEUS 473 CC;$1.099,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 473 CC.jpg
CERVEZA QUILMES 0.0 SIN ALCOHOL 473 CC;$1.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES 00 SIN ALCOHOL 473 CC.jpg
CERVEZA ZEUS 710 CC;$1.849,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 710 CC.jpg
CERVEZA QUILMES STOUT 473 CC;$1.849,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES STOUT 473 CC.jpg
CERVEZA QUILMES LATA 473 CC;$1.849,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES LATA 473 CC.jpg
CERVEZA BRAHMA AMARILLA MUSICA 473 CC;$1.949,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA BRAHMA AMARILLA MUSICA 473 CC.jpg
CERVEZA BUDWEISER LATA 473 CC;$1.949,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA BUDWEISER LATA 473 CC.jpg
CERVEZA ANDES ORIGEN RUBIA 473 CC;$2.249,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANDES ORIGEN RUBIA 473 CC.jpg
CERVEZA ANTARES MICRO IPA 25 473 CC;$2.399,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANTARES MICRO IPA 25 473 CC.jpg
CERVEZA CORONA 0.0 SIN ALCOHOL 330 CC;$2.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA CORONA 00 SIN ALCOHOL 330 CC.jpg
